merged_index,smiles,original_index,source_dataset
11197,C[C@]12C[C@H](O)[C@@H]3[C@H](CCC4=CC(=O)CC[C@]43C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,5887,unique_smiles_B3DB_no_shared
11198,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,5888,unique_smiles_B3DB_no_shared
11199,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,5889,unique_smiles_B3DB_no_shared
11200,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,5890,unique_smiles_B3DB_no_shared
11201,C[N+](C)(C)CC(O)CC(=O)O,5891,unique_smiles_B3DB_no_shared
11202,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,5892,unique_smiles_B3DB_no_shared
11203,C[N+](C)(C)CCO,5893,unique_smiles_B3DB_no_shared
11204,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,5894,unique_smiles_B3DB_no_shared
11205,C[N+](C)(C)CCOC(N)=O,5895,unique_smiles_B3DB_no_shared
11206,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,5896,unique_smiles_B3DB_no_shared
11207,C[N+](C)(CCOc1ccccc1)Cc1ccccc1,5897,unique_smiles_B3DB_no_shared
11208,C[N+](C)([O-])CC/C=C1/c2ccccc2C=Cc2c(Cl)cccc21,5898,unique_smiles_B3DB_no_shared
11209,C[N+](C)([O-])CCC=C1c2ccccc2C=Cc2c(Cl)cccc21,5899,unique_smiles_B3DB_no_shared
11210,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,5900,unique_smiles_B3DB_no_shared
11211,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,5901,unique_smiles_B3DB_no_shared
11212,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,5902,unique_smiles_B3DB_no_shared
11213,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,5903,unique_smiles_B3DB_no_shared
11214,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,5904,unique_smiles_B3DB_no_shared
11215,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,5905,unique_smiles_B3DB_no_shared
11216,C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,5906,unique_smiles_B3DB_no_shared
11217,C[N+]1(C)CCC[C@@H]1COC(=O)C(O)(c1ccccc1)c1ccccc1,5907,unique_smiles_B3DB_no_shared
11218,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,5908,unique_smiles_B3DB_no_shared
11219,C[N+]1(C)CC[C@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCC2)C1,5909,unique_smiles_B3DB_no_shared
11220,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,5910,unique_smiles_B3DB_no_shared
11221,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,5911,unique_smiles_B3DB_no_shared
11222,C[N+]1(CCCS(=O)(=O)O)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,5912,unique_smiles_B3DB_no_shared
11223,C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,5913,unique_smiles_B3DB_no_shared
11224,C[N+]1([O-])[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2,5914,unique_smiles_B3DB_no_shared
11225,C[N+]1([O-])[C@@H]2CC[C@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,5915,unique_smiles_B3DB_no_shared
11226,C[N+]1([O-])[C@H]2CC[C@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,5916,unique_smiles_B3DB_no_shared
11227,C[N+]1([O-])[C@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,5917,unique_smiles_B3DB_no_shared
11228,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)[C+]1CCCCC1)C2,5918,unique_smiles_B3DB_no_shared
11229,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,5919,unique_smiles_B3DB_no_shared
11230,C[N+]12CCC(CC1)[C@@H](OC(=O)C(O)(c1ccccc1)[C+]1CCCCC1)C2,5920,unique_smiles_B3DB_no_shared
11231,C[N]C(=C\c1ccc(O)cc1)/C(=C/c1ccc(O)cc1)[N]C,5921,unique_smiles_B3DB_no_shared
11232,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,5922,unique_smiles_B3DB_no_shared
11233,C[n+]1c2n(c(=O)c3ccccc31)CCC1c3ccccc3NC21,5923,unique_smiles_B3DB_no_shared
11234,C[n+]1ccccc1/C=N/O,5924,unique_smiles_B3DB_no_shared
11235,Cc1[nH]c(-c2ccccc2)nc1CC#N,5925,unique_smiles_B3DB_no_shared
11236,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,5926,unique_smiles_B3DB_no_shared
11237,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,5927,unique_smiles_B3DB_no_shared
11238,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,5928,unique_smiles_B3DB_no_shared
11239,Cc1[nH]nc2c1N(c1ccccc1)C(=O)CC(=O)N2C,5929,unique_smiles_B3DB_no_shared
11240,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,5930,unique_smiles_B3DB_no_shared
11241,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,5931,unique_smiles_B3DB_no_shared
11242,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,5932,unique_smiles_B3DB_no_shared
11243,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,5933,unique_smiles_B3DB_no_shared
11244,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,5934,unique_smiles_B3DB_no_shared
11245,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,5935,unique_smiles_B3DB_no_shared
11246,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C)O2,5936,unique_smiles_B3DB_no_shared
11247,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,5937,unique_smiles_B3DB_no_shared
11248,Cc1c(CCOC(=O)c2cc(=O)c3c(Cl)cc(Cl)cc3[nH]2)sc[n+]1C,5938,unique_smiles_B3DB_no_shared
11249,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,5939,unique_smiles_B3DB_no_shared
11250,Cc1c(F)c(=O)n(-c2ccccc2)n1C,5940,unique_smiles_B3DB_no_shared
11251,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,5941,unique_smiles_B3DB_no_shared
11252,Cc1c(F)c(N2CCN[C@@H](C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,5942,unique_smiles_B3DB_no_shared
11253,Cc1c(I)c(=O)n(-c2ccccc2)n1C,5943,unique_smiles_B3DB_no_shared
11254,Cc1c(N(C)C)c(=N)n(-c2ccccc2)n1C,5944,unique_smiles_B3DB_no_shared
11255,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,5945,unique_smiles_B3DB_no_shared
11256,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,5946,unique_smiles_B3DB_no_shared
11257,Cc1c(O)c(=O)ccn1CCCO,5947,unique_smiles_B3DB_no_shared
11258,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,5948,unique_smiles_B3DB_no_shared
11259,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@@H](O)CN1CC2CCCCC2C[C@H]1C(=O)CNC(C)(C)C,5949,unique_smiles_B3DB_no_shared
11260,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,5950,unique_smiles_B3DB_no_shared
11261,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)C,5951,unique_smiles_B3DB_no_shared
11262,Cc1c(O)cccc1C(=O)N[C@H](CSc1ccccc1)[C@@H](O)CN1C[C@H]2CCCC[C@@H]2C[C@@H]1C(=O)NC(C)(C)C,5952,unique_smiles_B3DB_no_shared
11263,Cc1c(O)cccc1C(=O)N[C@H](CSc1ccccc1)[C@@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,5953,unique_smiles_B3DB_no_shared
11264,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,5954,unique_smiles_B3DB_no_shared
11265,Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,5955,unique_smiles_B3DB_no_shared
11266,Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)cc12,5956,unique_smiles_B3DB_no_shared
11267,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,5957,unique_smiles_B3DB_no_shared
11268,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H]4C)c3nc-2c(C(=O)N[C@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,5958,unique_smiles_B3DB_no_shared
11269,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,5959,unique_smiles_B3DB_no_shared
11270,Cc1cc(-c2cc(N)n3nc(-c4ccccn4)nc3c2)ccn1,5960,unique_smiles_B3DB_no_shared
11271,Cc1cc(-c2ccc(O)cc2)nnc1NCCN1CCOCC1,5961,unique_smiles_B3DB_no_shared
11272,Cc1cc(-c2ccccc2)nnc1N1CCN(c2ncccn2)CC1,5962,unique_smiles_B3DB_no_shared
11273,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,5963,unique_smiles_B3DB_no_shared
11274,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,5964,unique_smiles_B3DB_no_shared
11275,Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1,5965,unique_smiles_B3DB_no_shared
11276,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,5966,unique_smiles_B3DB_no_shared
11277,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]23)c2ccc(O)cc2)c[nH]1,5967,unique_smiles_B3DB_no_shared
11278,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,5968,unique_smiles_B3DB_no_shared
11279,Cc1cc(=O)c(C(=O)N[C@H](C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]23)c2ccc(O)cc2)c[nH]1,5969,unique_smiles_B3DB_no_shared
11280,Cc1cc(=O)c(C(=O)N[C@H](C(=O)N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]23)c2ccc(O)cc2)c[nH]1,5970,unique_smiles_B3DB_no_shared
11281,Cc1cc(=O)n(-c2ccc(F)cc2)n1C,5971,unique_smiles_B3DB_no_shared
11282,Cc1cc(=O)n(-c2ccccc2)[nH]1,5972,unique_smiles_B3DB_no_shared
11283,Cc1cc(=O)n(-c2ccccc2)n1C,5973,unique_smiles_B3DB_no_shared
11284,Cc1cc(=O)oc2cc(O)ccc12,5974,unique_smiles_B3DB_no_shared
11285,Cc1cc(Br)cc(C(N)=O)c1O,5975,unique_smiles_B3DB_no_shared
11286,Cc1cc(Br)cc(C)c1NC1=NCCN1,5976,unique_smiles_B3DB_no_shared
11287,Cc1cc(Br)cnc1NC(=O)C(C)(C)C,5977,unique_smiles_B3DB_no_shared
11288,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,5978,unique_smiles_B3DB_no_shared
11289,Cc1cc(C(=O)N(C)[C@@H](C)c2ccncn2)ccc1Cl,5979,unique_smiles_B3DB_no_shared
11290,Cc1cc(C(=O)NCCCN2CCCc3ccccc32)ccc1[N+](=O)[O-],5980,unique_smiles_B3DB_no_shared
11291,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)no1,5981,unique_smiles_B3DB_no_shared
11292,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,5982,unique_smiles_B3DB_no_shared
11293,Cc1cc(C(=O)NNCc2ccccc2)no1,5983,unique_smiles_B3DB_no_shared
11294,Cc1cc(C(C)(C(=O)OCCOCCOCCO)c2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,5984,unique_smiles_B3DB_no_shared
11295,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,5985,unique_smiles_B3DB_no_shared
11296,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,5986,unique_smiles_B3DB_no_shared
11297,Cc1cc(C(C)(C)SC(C)(C)CNc2[nH]ccc2[N+](=O)[O-])nc(C)c1C,5987,unique_smiles_B3DB_no_shared
11298,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,5988,unique_smiles_B3DB_no_shared
11299,Cc1cc(C)c(=O)[nH]n1,5989,unique_smiles_B3DB_no_shared
11300,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,5990,unique_smiles_B3DB_no_shared
11301,Cc1cc(C)cc(OC[C@@H]2CNC(=O)O2)c1,5991,unique_smiles_B3DB_no_shared
11302,Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1,5992,unique_smiles_B3DB_no_shared
11303,Cc1cc(C)n(CCNC(=O)[C@H]2Cc3cc(Cl)ccc3N2)c(=O)n1,5993,unique_smiles_B3DB_no_shared
11304,Cc1cc(C2CCCCC2)n(O)c(=O)c1,5994,unique_smiles_B3DB_no_shared
11305,Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,5995,unique_smiles_B3DB_no_shared
11306,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,5996,unique_smiles_B3DB_no_shared
11307,Cc1cc(Cl)ccc1NC1=NCCN1,5997,unique_smiles_B3DB_no_shared
11308,Cc1cc(Cl)ccc1OC(C)C(=O)O,5998,unique_smiles_B3DB_no_shared
11309,Cc1cc(N(C)C)ccc1CC(C)N,5999,unique_smiles_B3DB_no_shared
11310,Cc1cc(N(C)C)ccc1C[C@@H](C)N,6000,unique_smiles_B3DB_no_shared
11311,Cc1cc(N(C)C)ccc1C[C@H](C)N,6001,unique_smiles_B3DB_no_shared
11312,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,6002,unique_smiles_B3DB_no_shared
11313,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)[C@@H]2C)no1,6003,unique_smiles_B3DB_no_shared
11314,Cc1cc(NC(=O)c2c(C)cccc2C)no1,6004,unique_smiles_B3DB_no_shared
11315,Cc1cc(NC(=O)c2ccc(CN3CCCC3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C,6005,unique_smiles_B3DB_no_shared
11316,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,6006,unique_smiles_B3DB_no_shared
11317,Cc1cc(O)[n+]([O-])c(C2CCCCC2)c1,6007,unique_smiles_B3DB_no_shared
11318,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]23)c2ccc(O)cc2)cn1,6008,unique_smiles_B3DB_no_shared
11319,Cc1cc(O)c2ccccc2c1O,6009,unique_smiles_B3DB_no_shared
11320,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,6010,unique_smiles_B3DB_no_shared
11321,Cc1cc2c(c(=O)n1CCc1ccc(O)cc1)[C@@H](c1cc3cc4c(cc3[nH]c1=O)OCCO4)CC(=O)O2,6011,unique_smiles_B3DB_no_shared
11322,Cc1cc2c(c(=O)o1)[C@@H](c1ccc3c(c1)OCO3)CC(=O)O2,6012,unique_smiles_B3DB_no_shared
11323,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,6013,unique_smiles_B3DB_no_shared
11324,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,6014,unique_smiles_B3DB_no_shared
11325,Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1,6015,unique_smiles_B3DB_no_shared
11326,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,6016,unique_smiles_B3DB_no_shared
11327,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,6017,unique_smiles_B3DB_no_shared
11328,Cc1cc2ccccc2n1CCNC(=O)/C=C/c1ccc(OCCO)c(OCCO)c1,6018,unique_smiles_B3DB_no_shared
11329,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,6019,unique_smiles_B3DB_no_shared
11330,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@H](O)[C@H](O)CO)c2cc1C,6020,unique_smiles_B3DB_no_shared
11331,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)cc(Cl)c[n+]2[O-])cn1,6021,unique_smiles_B3DB_no_shared
11332,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,6022,unique_smiles_B3DB_no_shared
11333,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,6023,unique_smiles_B3DB_no_shared
11334,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,6024,unique_smiles_B3DB_no_shared
11335,Cc1ccc(-n2[nH]c(C)c(N=Nc3cccc(-c4cccc(C(=O)O)c4)c3O)c2=O)cc1C,6025,unique_smiles_B3DB_no_shared
11336,Cc1ccc(-n2cccc2[C@H]2[C@H](c3ccccn3)NC(=S)N2CCN(C)C)cc1,6026,unique_smiles_B3DB_no_shared
11337,Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1,6027,unique_smiles_B3DB_no_shared
11338,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,6028,unique_smiles_B3DB_no_shared
11339,Cc1ccc(=O)n(-c2ccccc2)c1,6029,unique_smiles_B3DB_no_shared
11340,Cc1ccc(C(=CCN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,6030,unique_smiles_B3DB_no_shared
11341,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,6031,unique_smiles_B3DB_no_shared
11342,Cc1ccc(C(=O)NCC2CN=C(c3ccc(F)cc3)c3ccc(C)cc3N2C)cc1,6032,unique_smiles_B3DB_no_shared
11343,Cc1ccc(C(=O)NC[C@H]2CN=C(c3ccc(F)cc3)c3ccc(C)cc3N2C)cc1,6033,unique_smiles_B3DB_no_shared
11344,Cc1ccc(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H]2C)c2c1OC1=C(N2)C(C(=O)N[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@H](C(C)C)C(=O)O[C@@H]2C)=C(N)C(=O)[C@@H]1C,6034,unique_smiles_B3DB_no_shared
11345,Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,6035,unique_smiles_B3DB_no_shared
11346,Cc1ccc(C(N)=NC=N)cc1,6036,unique_smiles_B3DB_no_shared
11347,Cc1ccc(C)c(C)c1,6037,unique_smiles_B3DB_no_shared
11348,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,6038,unique_smiles_B3DB_no_shared
11349,Cc1ccc(C)c([C@H](C)NC(=O)[C@H](C)SCc2ccccc2)c1,6039,unique_smiles_B3DB_no_shared
11350,Cc1ccc(C)cc1,6040,unique_smiles_B3DB_no_shared
11351,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,6041,unique_smiles_B3DB_no_shared
11352,Cc1ccc(CC2=CN=C(NCCSCc3ccc(CN(C)C)o3)NC2)cn1,6042,unique_smiles_B3DB_no_shared
11353,Cc1ccc(CC2CNC(NCCCCc3ncc(Br)cc3C)NC2=O)cn1,6043,unique_smiles_B3DB_no_shared
11354,Cc1ccc(CS(=O)(=O)N[C@H](c2ccccn2)C2CC(O)C2)cc1,6044,unique_smiles_B3DB_no_shared
11355,Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1,6045,unique_smiles_B3DB_no_shared
11356,Cc1ccc(Cc2cnc(NCCCCc3ncc(Br)cc3C)[nH]c2=O)cn1,6046,unique_smiles_B3DB_no_shared
11357,Cc1ccc(Cc2cnc(NCCSCc3ccc(C(C)(C)N)o3)[nH]c2=O)cn1,6047,unique_smiles_B3DB_no_shared
11358,Cc1ccc(Cc2cnc(NCCSCc3ccc(CN(C)C)o3)[nH]c2=O)cn1,6048,unique_smiles_B3DB_no_shared
11359,Cc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,6049,unique_smiles_B3DB_no_shared
11360,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,6050,unique_smiles_B3DB_no_shared
11361,Cc1ccc(N=C2N(C)CCN2C)c(C)c1,6051,unique_smiles_B3DB_no_shared
11362,Cc1ccc(NC2=NCCN2)c(C)c1,6052,unique_smiles_B3DB_no_shared
11363,Cc1ccc(NC2=NCCN2)c(Cl)c1,6053,unique_smiles_B3DB_no_shared
11364,Cc1ccc(O)c(Cn2c(NC3CCN(CCN)CC3)nc3c(C)cccc32)n1,6054,unique_smiles_B3DB_no_shared
11365,Cc1ccc(O)c([C@@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,6055,unique_smiles_B3DB_no_shared
11366,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,6056,unique_smiles_B3DB_no_shared
11367,Cc1ccc(OCCNC(=O)CCSc2ccccc2)cc1,6057,unique_smiles_B3DB_no_shared
11368,Cc1ccc(OCCNC(=O)[C@@H](C)SCc2ccccc2)cc1,6058,unique_smiles_B3DB_no_shared
11369,Cc1ccc(OC[C@@H](C)NC(=O)/C(=C/c2ccco2)c2ccccc2)cc1,6059,unique_smiles_B3DB_no_shared
11370,Cc1ccc(OC[C@@H](C)NC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,6060,unique_smiles_B3DB_no_shared
11371,Cc1ccc(S(=O)(=O)CCN2C(=O)CN=C(c3ccccc3Cl)c3cc(Cl)ccc32)cc1,6061,unique_smiles_B3DB_no_shared
11372,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,6062,unique_smiles_B3DB_no_shared
11373,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,6063,unique_smiles_B3DB_no_shared
11374,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1,6064,unique_smiles_B3DB_no_shared
11375,Cc1ccc(S(=O)(=O)NC(=O)N[C@@H]2[C@H]3CC[C@](C)([C@H]2O)C3(C)C)cc1,6065,unique_smiles_B3DB_no_shared
11376,Cc1ccc(S(=O)(=O)[C@@H]2[C@@H](c3ccccc3)C2(CN)CN)cc1,6066,unique_smiles_B3DB_no_shared
11377,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)C2(CN)CN)cc1,6067,unique_smiles_B3DB_no_shared
11378,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)[C@@]2(N)C(=O)O)cc1,6068,unique_smiles_B3DB_no_shared
11379,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)[C@]2(C=O)NC(=O)OC(C)(C)C)cc1,6069,unique_smiles_B3DB_no_shared
11380,Cc1ccc(S(=O)(=O)[C@H]2[C@H](C(N)=S)[C@@H]2c2ccccc2)cc1,6070,unique_smiles_B3DB_no_shared
11381,Cc1ccc(S(=O)(=O)[C@H]2[C@H](C=O)[C@@H]2c2ccccc2)cc1,6071,unique_smiles_B3DB_no_shared
11382,Cc1ccc(S(=O)(=O)[C@H]2[C@H](CN)[C@@H]2c2ccccc2)cc1,6072,unique_smiles_B3DB_no_shared
11383,Cc1ccc(S(=O)(=O)[C@H]2[C@H](c3ccccc3)[C@@]2(N)CO)cc1,6073,unique_smiles_B3DB_no_shared
11384,Cc1ccc(SCCC(=O)N[C@@H](C)c2ccc(N3CCC[C@@H](C)C3)cc2)cc1,6074,unique_smiles_B3DB_no_shared
11385,Cc1ccc(S[C@@H](C)C(=O)N(C)Cc2nc(-c3ccccc3Cl)no2)cc1,6075,unique_smiles_B3DB_no_shared
11386,Cc1ccc(S[C@@H](C)C(=O)NCc2nc(-c3ccccc3Cl)no2)cc1,6076,unique_smiles_B3DB_no_shared
11387,Cc1ccc(S[C@@H](C)C(=O)N[C@@H]2CC(C)(C)Oc3ccc(C)cc32)cc1,6077,unique_smiles_B3DB_no_shared
11388,Cc1ccc(S[C@H](C)C(=O)NCCCc2ccc(OC(C)C)cc2)cc1,6078,unique_smiles_B3DB_no_shared
11389,Cc1ccc(S[C@H](C)C(=O)NCc2nc(-c3cccc(Br)c3)no2)cc1,6079,unique_smiles_B3DB_no_shared
11390,Cc1ccc([C@@H](C)NC(=O)CCSc2ccccc2)cc1C,6080,unique_smiles_B3DB_no_shared
11391,Cc1ccc([C@H](C)NC(=O)CCSc2ccccc2)cc1C,6081,unique_smiles_B3DB_no_shared
